Name,Lat,Longt,AirTemp,RelativeHumidity,WindSpeed,Cluster
C3930_2005_8_29.n3,37.88961,-81.17286,0.688953488372093,0.65,0.0,1
C3931_2005_8_29.n3,39.0333,-122.9238,0.752906976744186,0.215,0.05,3
C3934_2005_8_29.n3,29.0587,-97.5912,0.7732558139534883,0.39,0.07,0
C3940_2005_8_29.n3,39.78985,-75.87341,0.6933139534883721,0.67,0.0,1
C3941_2005_8_29.n3,29.6167,-95.7395,0.7616279069767441,0.55,0.0225,0
C3945_2005_8_29.n3,42.7928,-77.43643,0.6947674418604651,0.5750000000000001,0.0,1
C3946_2005_8_29.n3,41.9667,-73.0333,0.6380813953488372,0.98,0.0,2
C3947_2005_8_29.n3,31.5392,-87.9275,0.7252906976744186,0.725,0.0025,1
C3948_2005_8_29.n3,38.8607,-76.0318,0.7078488372093024,0.72,0.0225,1
C3949_2005_8_29.n3,41.5675,-72.6825,0.6918604651162791,0.755,0.0025,1
C3950_2005_8_29.n3,34.67,-86.485,0.7267441860465116,0.5533333333333333,0.016666666666666666,1
C3951_2005_8_29.n3,30.4047,-84.2695,0.7093023255813954,0.8025,0.0175,2
C3953_2005_8_29.n3,42.178,-88.1023,0.6802325581395349,0.4975,0.005,0
C3954_2005_8_29.n3,41.6962,-88.2288,0.7136627906976744,0.4275,0.0,0
C3957_2005_8_29.n3,42.3138,-87.9625,0.6816860465116279,0.4975,0.01,0
C3958_2005_8_29.n3,40.8075,-91.1145,0.7020348837209303,0.605,0.0,1
C3973_2005_8_29.n3,41.437,-74.2516,0.6511627906976744,0.9400000000000001,0.0,2
C3975_2005_8_29.n3,32.5668,-80.164,0.7136627906976744,0.9775,0.0275,2
C3976_2005_8_29.n3,45.7203,-123.9337,0.5886627906976745,0.9400000000000001,0.0,2
C3980_2005_8_29.n3,35.11894,-86.5643,0.7311046511627907,0.6175,0.015,1
C3982_2005_8_29.n3,33.2713,-86.8558,0.7325581395348837,0.6950000000000001,0.0,1
C3983_2005_8_29.n3,40.6788,-96.5022,0.6409883720930233,0.6175,0.03,1
C3985_2005_8_29.n3,35.923,-78.6442,0.7354651162790697,0.595,0.0,1
C3991_2005_8_29.n3,42.7762,-73.9433,0.6616279069767441,0.856,0.0,2
C3992_2005_8_29.n3,38.2203,-95.015,0.7252906976744186,0.585,0.015,1
C3996_2005_8_29.n3,39.3722,-112.3338,0.7441860465116279,0.10250000000000001,0.0225,3
C4000_2005_8_29.n3,43.1037,-85.5162,0.6686046511627907,0.51,0.0,0
C4009_2005_8_29.n3,43.9725,-75.92,0.7034883720930233,0.485,0.0,0
C4012_2005_8_29.n3,44.5642,-120.1472,0.752906976744186,0.15,0.095,3
C4013_2005_8_29.n3,28.00891,-82.07204,0.6933139534883721,0.8675,0.0,2
C4014_2005_8_29.n3,40.918,-74.1445,0.6758720930232558,0.8175,0.0225,2
C4017_2005_8_29.n3,34.0167,-118.4317,0.6526162790697674,0.71,0.02,1
C4018_2005_8_29.n3,28.20099,-80.70558,0.7107558139534884,0.8150000000000001,0.01,2
C4020_2005_8_29.n3,41.6967,-70.9245,0.6787790697674418,0.7625000000000001,0.03,1
C4023_2005_8_29.n3,41.0217,-74.2995,0.6511627906976744,0.975,0.0,2
C4024_2005_8_29.n3,38.3845,-91.2305,0.7107558139534884,0.525,0.0,0
C4026_2005_8_29.n3,44.5228,-92.9338,0.688953488372093,0.515,0.0475,0
C4032_2005_8_29.n3,39.527,-104.951,0.7151162790697674,0.1575,0.0225,3
C4035_2005_8_29.n3,29.522,-95.0483,0.7616279069767441,0.6,0.035,1
C4036_2005_8_29.n3,39.6637,-74.2284,0.684593023255814,0.77,0.045,1
C4037_2005_8_29.n3,28.201000000000004,-82.7078,0.41860465116279066,0.05,0.023333333333333334,3
C4038_2005_8_29.n3,35.3882,-119.1002,0.8066860465116279,0.2775,0.045,3
C4042_2005_8_29.n3,26.5792,-80.0563,0.7340116279069767,0.7125,0.06,1
C4046_2005_8_29.n3,41.9428,-83.2652,0.7325581395348837,0.47250000000000003,0.0325,0
C4054_2005_8_29.n3,39.3947,-76.938,0.7020348837209303,0.6950000000000001,0.0,1
C4055_2005_8_29.n3,42.9061,-77.6195,0.7238372093023255,0.4025,0.0025,0
C4060_2005_8_29.n3,42.3173,-83.2588,0.7340116279069767,0.3675,0.025,0
C4065_2005_8_29.n3,42.4253,-71.7642,0.6686046511627907,0.78,0.0,2
C4066_2005_8_29.n3,41.9235,-88.219,0.6627906976744186,0.63,0.0025,1
C4068_2005_8_29.n3,33.9222,-117.2642,0.7703488372093023,0.32,0.0225,0
C4070_2005_8_29.n3,35.057,-118.1513,0.7790697674418604,0.1225,0.1875,3
C4074_2005_8_29.n3,28.7503,-82.5377,0.686046511627907,0.8725,0.015,2
C4077_2005_8_29.n3,48.84334,-123.31989,0.6046511627906976,0.775,0.0,2
C4083_2005_8_29.n3,28.1483,-80.678,0.7136627906976744,0.8,0.005,2
C4085_2005_8_29.n3,42.3342,-88.0107,0.6831395348837209,0.445,0.015,0
C4086_2005_8_29.n3,33.73344,-116.88035,0.8037790697674418,0.1625,0.025,3
C4093_2005_8_29.n3,40.9578,-75.5125,0.627906976744186,0.98,0.0,2
C4097_2005_8_29.n3,33.56282,-96.90195,0.7354651162790697,0.5375,0.0375,0
C4098_2005_8_29.n3,32.3233,-110.8437,0.7848837209302325,0.19333333333333333,0.05333333333333333,3
C4099_2005_8_29.n3,38.3602,-78.6443,0.6875,0.665,0.0075,1
C4103_2005_8_29.n3,29.9157,-84.5112,0.7427325581395349,0.72,0.1825,1
C4104_2005_8_29.n3,39.3308,-112.6053,0.7441860465116279,0.225,0.0025,3
C4105_2005_8_29.n3,38.133,-105.4487,0.6424418604651163,0.2325,0.055,3
C4108_2005_8_29.n3,31.9497,-110.795,0.7848837209302325,0.20500000000000002,0.02,3
C4113_2005_8_29.n3,40.31114,-76.00989,0.6802325581395349,0.8150000000000001,0.005,2
C4114_2005_8_29.n3,42.4158,-83.4002,0.6991279069767442,0.5,0.02,0
C4123_2005_8_29.n3,46.7908,-95.8087,0.6497093023255814,0.6525,0.005,1
C4124_2005_8_29.n3,29.599,-98.3753,0.7892441860465116,0.275,0.0,3
C4138_2005_8_29.n3,48.243,-69.543,0.6002906976744186,0.8275,0.0,2
C4141_2005_8_29.n3,33.487,-117.063,0.7776162790697674,0.2775,0.03,3
C4142_2005_8_29.n3,42.2688,-87.9728,0.690406976744186,0.455,0.0,0
C4143_2005_8_29.n3,44.96278,-84.60278,0.6816860465116279,0.67,0.0225,1
C4147_2005_8_29.n3,33.99936,-118.48128,0.6337209302325582,0.7925,0.035,2
C4149_2005_8_29.n3,35.0613,-82.25924,0.6991279069767442,0.87,0.0,2
C4152_2005_8_29.n3,45.445,-84.9905,0.6482558139534884,0.6575,0.05,1
C4155_2005_8_29.n3,40.0805,-102.2163,0.6671511627906976,0.48,0.02,0
C4159_2005_8_29.n3,33.4653,-112.4922,0.8561046511627907,0.15,0.0675,3
C4160_2005_8_29.n3,41.6867,-73.1042,0.6511627906976744,0.93,0.0,2
C4163_2005_8_29.n3,30.40156,-86.95353,0.7369186046511628,0.7000000000000001,0.1275,1
C4173_2005_8_29.n3,36.1,-82.85,0.6308139534883721,1.0,0.0475,2
C4174_2005_8_29.n3,28.33207,-80.73679,0.7122093023255814,0.8175,0.005,2
C4175_2005_8_29.n3,35.45957,-76.88134,0.7020348837209303,0.8300000000000001,0.055,2
C4176_2005_8_29.n3,45.4805,-122.8728,0.6569767441860465,0.51,0.0,0
C4177_2005_8_29.n3,36.4775,-118.8445,0.7906976744186046,0.22,0.0,3
C4183_2005_8_29.n3,27.823,-81.53237,0.6918604651162791,0.93,0.025,2
C4184_2005_8_29.n3,33.4722,-84.663,0.6976744186046512,0.7975,0.0275,2
C4186_2005_8_29.n3,35.9218,-78.6275,0.7093023255813954,0.735,0.0,1
C4187_2005_8_29.n3,35.0,-78.3167,0.7311046511627907,0.85,0.0,2
C4189_2005_8_29.n3,34.1195,-80.8275,0.7369186046511628,0.6075,0.0075,1
C4190_2005_8_29.n3,37.725,-121.8683,0.7369186046511628,0.15,0.0375,3
C4191_2005_8_29.n3,45.7513,-111.0117,0.7311046511627907,0.14250000000000002,0.0225,3
C4192_2005_8_29.n3,33.499,-111.9817,0.8284883720930232,0.14,0.025,3
C4197_2005_8_29.n3,38.4863,-75.5332,0.7180232558139534,0.67,0.0,1
C4199_2005_8_29.n3,35.7104,-88.8227,0.688953488372093,0.755,0.03,1
C4204_2005_8_29.n3,27.6523,-97.2972,0.7601744186046511,0.6275000000000001,0.05,1
C4205_2005_8_29.n3,42.73306,-73.19734,0.6380813953488372,0.9450000000000001,0.0,2
C4206_2005_8_29.n3,36.7888,-77.5722,0.7311046511627907,0.6,0.0,1
C4210_2005_8_29.n3,44.1612,-72.8153,0.6438953488372093,0.7275,0.06,1
C4211_2005_8_29.n3,41.3,-74.5,0.6395348837209303,0.9500000000000001,0.005,2
C4221_2005_8_29.n3,36.2443,-115.2052,0.8401162790697674,0.1125,0.02,3
C4222_2005_8_29.n3,41.6598,-80.1348,0.6947674418604651,0.4675,0.0,0
C4223_2005_8_29.n3,32.9788,-96.567,0.7616279069767441,0.4575,0.0175,0
C4224_2005_8_29.n3,28.11048,-82.44605,0.6744186046511628,0.9225,0.015,2
C4227_2005_8_29.n3,44.6048,-88.4435,0.6729651162790697,0.4625,0.0375,0
C4228_2005_8_29.n3,40.4425,-104.948,0.7238372093023255,0.18,0.02,3
C4229_2005_8_29.n3,33.0517,-96.7325,0.7558139534883721,0.4525,0.025,0
C4231_2005_8_29.n3,30.4,-95.3,0.7281976744186046,0.7625000000000001,0.0,1
C4233_2005_8_29.n3,40.3485,-101.1058,0.7005813953488372,0.41000000000000003,0.03,0
C4237_2005_8_29.n3,37.656,-77.5825,0.7165697674418604,0.675,0.0375,1
C4240_2005_8_29.n3,32.37678,-106.74393,0.627906976744186,0.845,0.0,2
C4248_2005_8_29.n3,38.1383,-78.5162,0.7093023255813954,0.775,0.0,1
C4249_2005_8_29.n3,38.0417,-119.142,0.6918604651162791,0.2225,0.0675,3
C4253_2005_8_29.n3,38.468,-120.047,0.6366279069767442,0.2125,0.0225,3
C4255_2005_8_29.n3,32.3597,-97.425,0.747093023255814,0.47500000000000003,0.03,0
C4262_2005_8_29.n3,28.523299999999995,-81.1633,0.7093023255813954,0.8266666666666668,0.026666666666666665,2
C4265_2005_8_29.n3,26.6712,-81.8025,0.747093023255814,0.6125,0.0625,1
C4269_2005_8_29.n3,42.7745,-72.6133,0.6308139534883721,0.925,0.0,2
C4274_2005_8_29.n3,33.2492,-87.6122,0.7383720930232558,0.7275,0.0,1
C4277_2005_8_29.n3,33.1733,-96.8808,0.7616279069767441,0.43,0.03,0
C4279_2005_8_29.n3,45.5542,-92.798,0.6642441860465116,0.5725,0.035,1
C4281_2005_8_29.n3,35.6253,-117.767,0.8212209302325582,0.08750000000000001,0.08,3
C4284_2005_8_29.n3,41.1238,-73.7512,0.6671511627906976,1.0,0.0,2
C4287_2005_8_29.n3,43.502,-87.846,0.6802325581395349,0.4825,0.0475,0
C4288_2005_8_29.n3,40.57133,-79.57533,0.7034883720930233,0.49,0.0,0
CACM8_2005_8_29.n3,46.4847,-104.0658,0.7034883720930233,0.23,0.07,3
CADT2_2005_8_29.n3,32.6583,-94.1164,0.75,0.61,0.04,1
CAFO3_2005_8_29.n3,43.4956,-121.0597,0.7267441860465116,0.08,0.05,3
CAHC1_2005_8_29.n3,36.3889,-121.5514,0.7732558139534883,0.25,0.11,3
CAHR_2005_8_29.n3,46.35,-63.17,0.6720930232558139,0.52,0.15,0
CALC2_2005_8_29.n3,40.148,-105.39,0.6424418604651163,0.29833333333333334,0.04333333333333333,0
CAMW4_2005_8_29.n3,42.3403,-107.5728,0.686046511627907,0.11,0.02,3
CANL1_2005_8_29.n3,32.8042,-93.0667,0.7441860465116279,0.62,0.04,1
CAOM3_2005_8_29.n3,41.9756,-70.0242,0.6627906976744186,0.78,0.04,2
CAPC1_2005_8_29.n3,33.5517,-117.5731,0.7674418604651162,0.25,0.07,3
CAPT2_2005_8_29.n3,34.4106,-101.0492,0.7383720930232558,0.45,0.04,0
CASD_2005_8_29.n3,39.22,-111.02,0.7290697674418605,0.2,0.02,3
CASM5_2005_8_29.n3,47.3778,-94.615,0.627906976744186,0.66,0.07,1
CATN2_2005_8_29.n3,41.92,-119.495,0.7151162790697674,0.1,0.11,3
CAVM5_2005_8_29.n3,45.3028,-93.1011,0.6627906976744186,0.54,0.02,0
CAZC1_2005_8_29.n3,35.0964,-119.7728,0.7790697674418604,0.21,0.09,3
CBBN5_2005_8_29.n3,35.9419,-107.0772,0.6453488372093024,0.33,0.1,0
CBDT2_2005_8_29.n3,31.0522,-98.5003,0.7325581395348837,0.5700000000000001,0.06,1
CBFI1_2005_8_29.n3,43.8,-113.8333,0.6802325581395349,0.1,0.13,3
CBUM8_2005_8_29.n3,47.5272,-108.0508,0.7616279069767441,0.09,0.03,3
CCDC2_2005_8_29.n3,38.5486,-105.1944,0.7034883720930233,0.17,0.0,3
CCEC2_2005_8_29.n3,37.5428,-104.0319,0.6802325581395349,0.29,0.12,3
CCKT1_2005_8_29.n3,35.28,-84.275,0.7209302325581395,0.68,0.01,1
CCRN2_2005_8_29.n3,38.7589,-115.4122,0.7616279069767441,0.07,0.03,3
CCRO3_2005_8_29.n3,43.8989,-123.5583,0.6046511627906976,0.77,0.03,2
CCRU1_2005_8_29.n3,40.8847,-109.4122,0.6918604651162791,0.14,0.03,3
CCS_2005_8_29.n3,38.591,-112.4944,0.7084302325581395,0.23,0.045,3
CCYC2_2005_8_29.n3,37.9478,-104.8692,0.622093023255814,0.41000000000000003,0.04,0
CDAW4_2005_8_29.n3,44.8503,-109.6114,0.6918604651162791,0.12,0.1,3
CDDT2_2005_8_29.n3,33.7458,-95.9261,0.75,0.51,0.05,0
CDEC1_2005_8_29.n3,40.0686,-121.5825,0.6453488372093024,0.29,0.03,3
CDFO3_2005_8_29.n3,45.2117,-123.7719,0.5348837209302325,1.0,0.03,2
CDHT2_2005_8_29.n3,32.6092,-96.9931,0.7558139534883721,0.44,0.06,0
CDMU1_2005_8_29.n3,40.3008,-112.7767,0.7848837209302325,0.03,0.04,3
CDSK2_2005_8_29.n3,37.1317,-86.1481,0.6511627906976744,1.0,0.03,2
CEDC_2005_8_29.n3,41.58528,-120.17139,0.7005813953488372,0.2225,0.08750000000000001,3
CEDN2_2005_8_29.n3,39.7558,-114.15,0.686046511627907,0.09,0.06,3
CEDT2_2005_8_29.n3,35.6903,-101.5683,0.7325581395348837,0.46,0.05,0
CEEC1_2005_8_29.n3,34.1847,-118.7172,0.7267441860465116,0.37,0.1,0
CEFO3_2005_8_29.n3,44.9711,-118.9297,0.75,0.08,0.12,3
CEKC1_2005_8_29.n3,34.2711,-118.1525,0.7383720930232558,0.18,0.05,3
CEKC2_2005_8_29.n3,39.64,-105.4647,0.6162790697674418,0.34,0.04,0
CESC1_2005_8_29.n3,40.2897,-121.0853,0.7267441860465116,0.16,0.01,3
CEST2_2005_8_29.n3,34.92492,-100.93,0.7229651162790698,0.35833333333333334,0.07583333333333334,0
CFCC1_2005_8_29.n3,41.1117,-122.6967,0.7267441860465116,0.25,0.04,3
CGFO3_2005_8_29.n3,44.3156,-121.6022,0.6976744186046512,0.23,0.08,3
CGFW1_2005_8_29.n3,47.9167,-123.1172,0.5290697674418604,1.0,0.02,2
CGLK1_2005_8_29.n3,37.1408,-101.9014,0.75,0.2,0.02,3
CGLN7_2005_8_29.n3,36.3856,-79.2919,0.7790697674418604,0.5700000000000001,0.02,1
CGRC2_2005_8_29.n3,38.3456,-105.4519,0.6395348837209303,0.25,0.05,3
CGVC1_2005_8_29.n3,36.7878,-118.6561,0.7965116279069767,0.08,0.06,3
CGVV2_2005_8_29.n3,37.5222,-80.0797,0.686046511627907,0.8200000000000001,0.02,2
CHAC1_2005_8_29.n3,40.0019,-120.915,0.7209302325581395,0.26,0.15,3
CHAC2_2005_8_29.n3,37.1994,-108.4892,0.7034883720930233,0.15,0.06,3
CHCA2_2005_8_29.n3,57.7294,-153.9325,0.41860465116279066,0.81,0.12,2
CHEA3_2005_8_29.n3,34.5964,-112.0481,0.7441860465116279,0.14,0.03,3
CHEO1_2005_8_29.n3,39.3858,-82.985,0.7325581395348837,0.42,0.05,0
CHFT1_2005_8_29.n3,35.3725,-88.8292,0.6976744186046512,0.85,0.06,2
CHGG1_2005_8_29.n3,34.6403,-83.5219,0.7209302325581395,0.63,0.06,1
CHKF1_2005_8_29.n3,25.625,-80.5797,0.7383720930232558,0.75,0.1,1
CHKN7_2005_8_29.n3,35.6197,-83.2042,0.6395348837209303,1.0,0.02,2
CHNV2_2005_8_29.n3,37.9917,-75.2878,0.7034883720930233,0.79,0.04,2
CHOC1_2005_8_29.n3,34.3317,-118.0303,0.7209302325581395,0.16,0.08,3
CHOM7_2005_8_29.n3,39.7769,-93.4931,0.6453488372093024,0.68,0.08,1
CHON7_2005_8_29.n3,35.3333,-83.8167,0.6976744186046512,0.75,0.03,1
CHPU1_2005_8_29.n3,40.8103,-110.0733,0.5348837209302325,0.33,0.0,0
CHRC2_2005_8_29.n3,39.1814,-105.2672,0.6686046511627907,0.18,0.05,3
CHRO3_2005_8_29.n3,43.6692,-123.9436,0.5697674418604651,0.84,0.04,2
CHTA2_2005_8_29.n3,65.0167,-148.5833,0.5755813953488372,0.42,0.03,0
CHTK2_2005_8_29.n3,37.1381,-83.5797,0.41860465116279066,0.0,0.06,3
CHVO_2005_8_29.n3,43.24139,-120.72806,0.711046511627907,0.1625,0.05,3
CI002_2005_8_29.n3,36.336,-120.113,0.7982558139534883,0.24,0.06,3
CI005_2005_8_29.n3,35.533,-119.281,0.8127906976744186,0.31,0.03,3
CI006_2005_8_29.n3,38.536,-121.775,0.7802325581395348,0.19,0.09,3
CI007_2005_8_29.n3,36.851,-120.59,0.7959302325581395,0.3,0.04,3
CI008_2005_8_29.n3,40.045,-122.164,0.7447674418604651,0.43,0.07,0
CI012_2005_8_29.n3,39.609,-121.823,0.7552325581395348,0.43,0.04,0
CI013_2005_8_29.n3,38.754,-120.732,0.7395348837209302,0.24,0.07,3
CI015_2005_8_29.n3,36.158,-119.85,0.8069767441860465,0.18,0.05,3
CI019_2005_8_29.n3,36.768,-121.774,0.5633720930232557,0.97,0.07,2
CI021_2005_8_29.n3,35.869,-119.894,0.7947674418604651,0.29,0.03,3
CI027_2005_8_29.n3,38.808,-121.908,0.8104651162790698,0.13,0.1,3
CI030_2005_8_29.n3,38.871,-121.545,0.747093023255814,0.38,0.05,0
CI032_2005_8_29.n3,39.226,-122.024,0.7831395348837209,0.24,0.07,3
CI033_2005_8_29.n3,36.301,-119.223,0.7965116279069767,0.24,0.04,3
CI035_2005_8_29.n3,37.358,-118.404,0.713953488372093,0.46,0.03,0
CI039_2005_8_29.n3,36.598,-119.503,0.7970930232558139,0.36,0.04,0
CI041_2005_8_29.n3,33.044,-115.415,0.8436046511627906,0.28,0.03,3
CI043_2005_8_29.n3,41.065,-121.454,0.6895348837209302,0.31,0.11,0
CI044_2005_8_29.n3,33.965,-117.336,0.7709302325581394,0.24,0.08,3
CI047_2005_8_29.n3,37.929,-121.659,0.7715116279069767,0.22,0.07,3
CI052_2005_8_29.n3,35.306,-120.66,0.6151162790697674,0.68,0.04,1
CI054_2005_8_29.n3,35.65,-119.958,0.8069767441860465,0.14,0.07,3
CI056_2005_8_29.n3,37.009,-120.76,0.7517441860465116,0.45,0.07,0
CI057_2005_8_29.n3,40.29,-120.434,0.7156976744186047,0.23,0.12,3
CI061_2005_8_29.n3,39.692,-122.152,0.7645348837209301,0.36,0.04,0
CI062_2005_8_29.n3,33.49,-117.222,0.7302325581395348,0.47000000000000003,0.03,0
CI064_2005_8_29.n3,34.583,-120.078,0.666860465116279,0.55,0.07,1
CI068_2005_8_29.n3,32.759,-115.732,0.8656976744186047,0.28,0.03,3
CI070_2005_8_29.n3,37.835,-121.223,0.7662790697674418,0.37,0.05,0
CI071_2005_8_29.n3,37.645,-121.188,0.7534883720930232,0.47000000000000003,0.04,0
CI075_2005_8_29.n3,33.689,-117.721,0.713953488372093,0.53,0.05,0
CI077_2005_8_29.n3,38.434,-122.41,0.7546511627906977,0.27,0.05,3
CI078_2005_8_29.n3,34.058,-117.812,0.7406976744186047,0.46,0.06,0
CI080_2005_8_29.n3,36.821,-119.742,0.7906976744186046,0.26,0.06,3
CI082_2005_8_29.n3,34.13,-117.696,0.741860465116279,0.36,0.05,0
CI083_2005_8_29.n3,38.401,-122.796,0.6104651162790697,0.67,0.07,1
CI084_2005_8_29.n3,39.271,-121.311,0.7796511627906976,0.21,0.04,3
CI085_2005_8_29.n3,39.007,-123.079,0.7348837209302326,0.19,0.06,3
CI086_2005_8_29.n3,36.357,-119.059,0.8052325581395349,0.19,0.04,3
CI087_2005_8_29.n3,32.807,-115.446,0.8819767441860464,0.16,0.03,3
CI088_2005_8_29.n3,34.932,-119.605,0.7598837209302325,0.27,0.08,3
CI089_2005_8_29.n3,36.61,-121.529,0.6098837209302326,0.72,0.16,1
CI090_2005_8_29.n3,41.433,-120.479,0.6784883720930233,0.33,0.09,0
CI091_2005_8_29.n3,41.959,-121.471,0.7058139534883722,0.18,0.1,3
CI092_2005_8_29.n3,37.033,-120.88,0.7773255813953488,0.5,0.07,0
CI094_2005_8_29.n3,34.472,-119.868,0.661046511627907,0.64,0.04,1
CI099_2005_8_29.n3,34.044,-118.476,0.6406976744186047,0.86,0.04,2
CI103_2005_8_29.n3,38.526,-122.833,0.6593023255813953,0.49,0.06,0
CI104_2005_8_29.n3,36.998,-121.996,0.5843023255813954,0.75,0.02,1
CI105_2005_8_29.n3,36.63,-120.38,0.8040697674418604,0.24,0.07,3
CI106_2005_8_29.n3,38.983,-123.092,0.7331395348837209,0.26,0.09,3
CI107_2005_8_29.n3,34.438,-119.736,0.6296511627906977,0.74,0.04,1
CI109_2005_8_29.n3,38.219,-122.354,0.7005813953488372,0.29,0.07,3
CI111_2005_8_29.n3,36.941,-121.767,0.5802325581395349,0.85,0.05,2
CI113_2005_8_29.n3,36.121,-121.084,0.7000000000000001,0.31,0.13,0
CI114_2005_8_29.n3,36.359,-121.29,0.6494186046511627,0.51,0.16,0
CI116_2005_8_29.n3,36.717,-121.691,0.577906976744186,0.88,0.09,2
CI117_2005_8_29.n3,34.478,-117.261,0.7784883720930232,0.18,0.1,3
CI118_2005_8_29.n3,33.843,-116.479,0.8436046511627906,0.14,0.1,3
CI121_2005_8_29.n3,38.415,-121.787,0.7424418604651163,0.37,0.07,0
CI122_2005_8_29.n3,38.283,-121.79,0.7331395348837209,0.3,0.02,3
CI124_2005_8_29.n3,36.89,-120.732,0.7697674418604651,0.52,0.04,0
CI125_2005_8_29.n3,35.206,-118.778,0.8052325581395349,0.24,0.04,3
CI126_2005_8_29.n3,36.854,-121.362,0.6877906976744186,0.32,0.06,0
CI127_2005_8_29.n3,33.327,-115.95,0.8616279069767442,0.13,0.02,3
CI128_2005_8_29.n3,33.22,-115.58,0.8209302325581395,0.63,0.04,1
CI131_2005_8_29.n3,38.651,-121.218,0.7854651162790697,0.2,0.04,3
CI132_2005_8_29.n3,37.151,-121.635,0.7412790697674418,0.22,0.07,3
CI133_2005_8_29.n3,34.2,-118.232,0.7203488372093023,0.44,0.04,0
CI134_2005_8_29.n3,34.884,-116.983,0.8290697674418603,0.13,0.1,3
CI136_2005_8_29.n3,33.516,-116.154,0.8436046511627906,0.26,0.04,3
CI137_2005_8_29.n3,33.557,-117.03,0.7749999999999999,0.29,0.07,3
CI138_2005_8_29.n3,35.604,-119.213,0.7854651162790697,0.33,0.03,0
CI139_2005_8_29.n3,38.501,-121.973,0.7720930232558139,0.21,0.06,3
CI140_2005_8_29.n3,38.117,-121.658,0.7360465116279069,0.27,0.12,3
CI141_2005_8_29.n3,33.538,-115.992,0.8174418604651162,0.39,0.02,0
CI142_2005_8_29.n3,36.721,-119.388,0.7906976744186046,0.28,0.06,3
CI143_2005_8_29.n3,36.823,-121.468,0.6569767441860465,0.49,0.12,0
CI145_2005_8_29.n3,37.018,-120.187,0.7877906976744186,0.26,0.06,3
CI146_2005_8_29.n3,35.505,-119.69,0.7947674418604651,0.36,0.02,0
CI147_2005_8_29.n3,32.63,-116.938,0.7075581395348838,0.61,0.04,1
CI148_2005_8_29.n3,37.314,-120.386,0.7720930232558139,0.32,0.06,0
CI149_2005_8_29.n3,37.781,-122.179,0.6587209302325581,0.46,0.03,0
CI150_2005_8_29.n3,32.886,-117.142,0.6755813953488372,0.74,0.04,1
CI151_2005_8_29.n3,33.532,-114.634,0.7837209302325581,0.55,0.02,0
CI152_2005_8_29.n3,34.232,-118.994,0.6651162790697674,0.71,0.03,1
CI153_2005_8_29.n3,33.081,-116.976,0.7290697674418605,0.5,0.04,0
CI155_2005_8_29.n3,38.599,-121.54,0.7912790697674418,0.11,0.05,3
CI156_2005_8_29.n3,34.234,-119.197,0.613953488372093,0.88,0.07,2
CI157_2005_8_29.n3,37.992,-122.47,0.6372093023255814,0.62,0.04,1
CI158_2005_8_29.n3,38.419,-122.657,0.680813953488372,0.33,0.03,0
CI159_2005_8_29.n3,34.145,-117.985,0.7401162790697674,0.39,0.06,0
CI160_2005_8_29.n3,35.335,-120.734,0.5755813953488372,0.8200000000000001,0.07,2
CI161_2005_8_29.n3,37.44,-121.139,0.7575581395348837,0.37,0.06,0
CI162_2005_8_29.n3,33.746,-116.258,0.8784883720930232,0.1,0.07,3
CI163_2005_8_29.n3,35.472,-120.646,0.7377906976744186,0.29,0.04,3
CI165_2005_8_29.n3,34.841,-120.212,0.6325581395348837,0.72,0.05,1
CI166_2005_8_29.n3,38.13,-121.383,0.7563953488372093,0.28,0.03,3
CI167_2005_8_29.n3,37.726,-121.474,0.763953488372093,0.2,0.09,3
CI168_2005_8_29.n3,37.557,-120.783,0.7674418604651162,0.34,0.05,0
CI169_2005_8_29.n3,36.081,-119.092,0.7941860465116278,0.31,0.03,3
CI170_2005_8_29.n3,38.004,-122.02,0.719767441860465,0.28,0.07,3
CI171_2005_8_29.n3,37.599,-122.052,0.6459302325581395,0.56,0.07,1
CI173_2005_8_29.n3,32.901,-117.25,0.6395348837209303,0.86,0.04,2
CI174_2005_8_29.n3,33.797,-118.094,0.6924418604651162,0.52,0.03,0
CI175_2005_8_29.n3,33.389,-114.726,0.8343023255813953,0.3,0.03,3
CI176_2005_8_29.n3,33.686,-116.306,0.8284883720930232,0.22,0.03,3
CI177_2005_8_29.n3,36.9,-121.813,0.5313953488372093,0.9,0.1,2
CI178_2005_8_29.n3,37.838,-122.139,0.7156976744186047,0.19,0.04,3
CI179_2005_8_29.n3,33.663,-117.093,0.7720930232558139,0.34,0.07,0
CI181_2005_8_29.n3,33.07861,-115.66056,0.8587209302325581,0.23,0.03,3
CI182_2005_8_29.n3,35.833,-119.256,0.8156976744186046,0.26,0.02,3
CI183_2005_8_29.n3,36.489,-117.919,0.791860465116279,0.1,0.16,3
CI184_2005_8_29.n3,32.73,-117.139,0.6854651162790698,0.65,0.06,1
CI189_2005_8_29.n3,36.359,-117.946,0.7930232558139535,0.11,0.17,3
CI190_2005_8_29.n3,36.386,-120.237,0.8145348837209302,0.2,0.05,3
CI191_2005_8_29.n3,37.66389,-120.885,0.7377906976744186,0.13,0.07,3
CI194_2005_8_29.n3,37.71861,-120.85083,0.7645348837209301,0.36,0.06,0
CI195_2005_8_29.n3,38.8875,-121.10306,0.788953488372093,0.2,0.02,3
CI196_2005_8_29.n3,38.6922,-122.0129,0.811046511627907,0.16,0.05,3
CI197_2005_8_29.n3,34.615,-118.0325,0.7604651162790698,0.2,0.12,3
